Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,DataType,ScalingType
-1.7084208025212488,0.6847594959127438,0.0,-0.5995404010956868,-0.7126616306980966,0.0,0.0,1.1340158763334038,0.0,0.0,0.607225307735089,0.0,-0.8841346066589963,0.0,0.0,0.0,0.6602958351503644,0.5078568223783148,-0.44286104817461003,0.6088803532521802,0.5098077185335144,0.0,0.0,0.5458283639650566,0.532489985714816,-1.3037126144878173,1.2222020124444049,-0.7782247765375384,0.0,0.43301270189221946,-0.4186379485411737,0.0,0.3373017270780276,-0.5774730443678748,0.8909279992216319,0.0,0.0,-1.2810411411627536,-0.5575012132773005,0.0,-0.5843201084430935,0.0,0.0,-0.7369087196176156,0.688983826999129,0.0,0.27986573443048574,1.2849757938177957,0.0,0.43301270189221946,0.6931951244198712,-0.10314212462587968,0.0,-0.6111415350830076,0.9925092578236595,0.0,-1.1355078932615692,0.8987684456438997,-0.48112522432468824,0.6190266728969015,0.342211095283218,0.06830541603731825,0.3811927457550127,0.0,0.0,0.0,-0.952136541003776,0.48798204875559203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6367039509423218,0.02573851232862735,0.0,0.0,0.3893685495564725,Train,StandardScaler
-1.7036173700867936,0.6847594959127438,0.0,-0.3698099670309844,0.6760555335185272,0.0,0.0,-0.9180128522698983,0.0,0.0,0.607225307735089,0.0,-0.8841346066589963,0.0,0.0,0.0,0.6602958351503644,0.5078568223783148,-0.44286104817461003,0.4659094773083104,0.4159174440378448,0.0,0.0,0.5458283639650566,0.532489985714816,-1.3037126144878173,0.8897393177241895,-0.7782247765375384,0.0,0.43301270189221946,-0.4186379485411737,0.0,-1.6865086353901397,-0.5774730443678748,0.2928745165258842,0.0,0.0,-0.527580617486459,-0.32748940304934393,0.0,-0.5843201084430935,0.0,0.0,-0.5069281388010305,0.7157868946895828,0.0,0.4855802269311839,1.2849757938177957,0.0,0.43301270189221946,0.6931951244198712,-0.10314212462587968,0.0,-0.6111415350830076,-0.7218249147808432,0.0,0.6377510085441691,0.06576354480321218,-0.48112522432468824,0.4615064927401006,0.342211095283218,0.06830541603731825,0.8575966158380179,0.0,0.0,0.0,-0.952136541003776,-0.05910341584306865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2851970621493396,0.02573851232862735,0.0,0.0,0.7769875997972968,Train,StandardScaler
-1.5715229781392743,0.6847594959127438,0.0,1.238303071421933,0.8719638477562295,0.0,0.0,-0.9180128522698983,0.0,0.0,-1.909999604330371,0.0,-0.8841346066589963,0.0,0.0,0.0,0.6602958351503644,0.5078568223783148,-0.44286104817461003,0.680365791224115,0.6036979930291838,0.0,0.0,0.5458283639650566,0.532489985714816,0.8044184217052488,-0.6943476394721302,-0.7782247765375384,0.0,0.43301270189221946,-0.4186379485411737,0.0,0.3373017270780276,1.1858821446840286,-1.0282799952474495,0.0,0.0,0.6026101680279828,-0.5431254751380532,0.0,-0.5843201084430935,0.0,0.0,-0.722534933316579,0.7023853608443559,0.0,0.3069334308121565,-0.7782247765375384,0.0,0.43301270189221946,0.6931951244198712,-0.10314212462587968,0.0,-0.6111415350830076,0.13534217152140815,0.0,-1.1355078932615692,0.8987684456438997,-0.48112522432468824,0.697786762975302,0.342211095283218,0.06830541603731825,0.5161738422785308,0.0,0.0,0.0,-0.952136541003776,0.7471277951444313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8677826317076737,-1.4413566904054667,0.0,0.0,0.07927330936381297,Train,StandardScaler
-1.5378989510980878,-1.2915084163417567,0.0,-0.2932331556760836,-1.1347324545367918,0.0,0.0,1.1340158763334038,0.0,0.0,-1.909999604330371,0.0,0.19577266290306364,0.0,0.0,0.0,-1.2059948724647154,-2.5392841118915737,1.4269967107848573,-0.8923138441584522,0.7914785420205229,0.0,0.0,-1.8474190780355764,-0.5779464479099832,0.8044184217052488,-0.6943476394721302,1.2849757938177957,0.0,-2.309401076758503,2.388698882852583,0.0,0.3373017270780276,-1.7530431704024771,0.5076300853120845,0.0,0.0,-0.9361472394799427,-0.5970344931602305,0.0,2.550385414498679,0.0,0.0,-0.7764366319454662,-1.2185011569715005,0.0,-2.0614900025840397,1.2849757938177957,0.0,-2.309401076758503,-1.44259525892784,-2.0628424925175874,0.0,1.6362821745770835,-2.4361590873853456,0.0,-1.1355078932615692,0.8987684456438997,3.175426480542942,-0.6411347683575057,1.7871023864790279,0.06830541603731825,-1.1115393805050704,0.0,0.0,0.0,-0.952136541003776,-1.2684502323243185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032953770824341866,-0.7078090890384197,0.0,0.0,-1.6520917817118692,Train,StandardScaler
-1.4682491807984868,-1.2915084163417567,0.0,,0.3551626745013288,0.0,0.0,-0.9180128522698983,0.0,0.0,0.607225307735089,0.0,0.7357262976840936,0.0,0.0,0.0,-1.2059948724647154,-0.5078568223783148,3.296854469744325,-1.2497410340181265,0.32202716954217525,0.0,0.0,-0.6507953570352599,-0.5779464479099832,-1.3037126144878173,-0.42055483205548233,1.2849757938177957,0.0,0.43301270189221946,2.388698882852583,0.0,-1.6865086353901397,-1.7530431704024771,2.2338299103657198,0.0,0.0,-0.5912533377971319,2.1523254259708127,0.0,0.9830326530277926,0.0,0.0,1.9725499981277774,-1.2185011569715005,0.0,0.009188770613777562,1.2849757938177957,0.0,0.43301270189221946,-1.44259525892784,-0.10314212462587968,0.0,-0.6111415350830076,-0.7218249147808432,0.0,2.4110099103499074,0.06576354480321218,-0.48112522432468824,-1.4287356691415103,0.342211095283218,0.06830541603731825,-0.1587316403390599,0.0,0.0,0.0,0.7893703860618642,0.689539851502467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6367039509423218,1.4928337150627213,0.0,0.0,0.2989241045002801,Train,StandardScaler
-1.4658474645812591,0.6847594959127438,0.0,0.31938133516312306,-0.3377079963596082,0.0,0.0,1.1340158763334038,0.0,0.0,0.607225307735089,0.0,1.8156335672461537,0.0,0.0,0.0,0.6602958351503644,-0.5078568223783148,-0.44286104817461003,-0.6778575302426476,-1.1802172223885372,0.0,0.0,-1.8474190780355764,-2.0585283594097152,-1.3037126144878173,2.591166049527644,-0.7782247765375384,0.0,-2.309401076758503,-0.4186379485411737,0.0,0.3373017270780276,1.1858821446840286,-1.0282799952474495,0.0,0.0,0.28689959648756364,-0.9708036847806599,0.0,2.550385414498679,0.0,0.0,-0.3021016840112594,0.46785851855288507,0.0,0.3394146664701615,-0.7782247765375384,0.0,0.43301270189221946,0.6931951244198712,-0.10314212462587968,0.0,-0.6111415350830076,0.13534217152140815,0.0,0.6377510085441691,0.06576354480321218,-0.48112522432468824,-0.7986549485143066,-1.1026801959125916,0.06830541603731825,-0.19049189834459357,0.0,0.0,0.0,1.0381570899283843,0.05607247144085992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032953770824341866,1.4928337150627213,0.0,0.0,-0.39879018593320376,Test,StandardScaler
-1.461044032146804,-1.2915084163417567,0.0,1.6211871281964372,0.25547262092720685,0.0,0.0,-0.9180128522698983,0.0,0.0,-1.909999604330371,0.0,-0.8841346066589963,0.0,0.0,0.0,-1.2059948724647154,0.5078568223783148,-0.44286104817461003,1.0377929810837894,1.0731493655075315,0.0,0.0,0.5458283639650566,0.532489985714816,0.8044184217052488,-0.6943476394721302,1.2849757938177957,0.0,0.43301270189221946,-0.4186379485411737,0.0,0.3373017270780276,1.1858821446840286,-1.0282799952474495,0.0,0.0,1.5736191527657428,0.7722545646030733,0.0,-0.5843201084430935,0.0,0.0,0.592666513228267,-1.2185011569715005,0.0,-1.0302107704423817,-0.7782247765375384,0.0,0.43301270189221946,-1.44259525892784,-0.10314212462587968,0.0,-0.6111415350830076,-0.7218249147808432,0.0,-1.1355078932615692,0.8987684456438997,-0.48112522432468824,1.0915872133673041,0.342211095283218,2.663911225455404,1.9056851300206294,0.0,0.0,0.0,-0.952136541003776,-0.23186724676896148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.384460659617324,1.4928337150627213,0.0,0.0,0.14129235740234486,Train,StandardScaler
-1.441830302408983,1.672893452039994,0.0,,-1.0598409217522526,0.0,0.0,-0.9180128522698983,0.0,0.0,0.607225307735089,0.0,-0.34418097187796637,0.0,0.0,0.0,1.9044896402270843,0.5078568223783148,-0.44286104817461003,0.3944240393363755,0.22813689504650575,0.0,0.0,0.5458283639650566,0.532489985714816,0.8044184217052488,-0.6943476394721302,1.2849757938177957,0.0,0.43301270189221946,-0.4186379485411737,0.0,0.3373017270780276,-0.5774730443678748,-0.3486737649113725,0.0,0.0,-1.3234896213698688,-2.25383831370848,0.0,-0.5843201084430935,0.0,0.0,-1.0315713387888652,0.2467332101066411,0.0,-0.4780297642562971,-0.7782247765375384,0.0,0.43301270189221946,0.6931951244198712,-0.10314212462587968,0.0,1.6362821745770835,0.13534217152140815,0.0,0.6377510085441691,0.06576354480321218,1.3471506281091268,0.3827464026617001,-1.1026801959125916,0.06830541603731825,-0.7939368004497336,0.0,0.0,0.0,0.9137637379951242,-1.2684502323243185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8018750900589899,1.4928337150627213,0.0,0.0,-0.34710764590109383,Test,StandardScaler
-1.3937959780644305,0.6847594959127438,0.0,,1.1591307184995956,0.0,0.0,-0.9180128522698983,0.0,0.0,-1.909999604330371,0.0,-0.34418097187796637,0.0,0.0,0.0,0.6602958351503644,-0.5078568223783148,-0.44286104817461003,0.3944240393363755,0.22813689504650575,0.0,0.0,0.5458283639650566,0.532489985714816,-1.3037126144878173,-0.30321505744834754,-0.7782247765375384,0.0,0.43301270189221946,-0.4186379485411737,0.0,0.3373017270780276,-0.5774730443678748,0.8610253250868446,0.0,0.0,-0.8910457292598828,-0.06872611654289283,0.0,-0.5843201084430935,0.0,0.0,-0.14039658812459802,1.0865626644075272,0.0,1.2109944899599618,1.2849757938177957,0.0,0.43301270189221946,0.6931951244198712,-0.10314212462587968,0.0,-0.6111415350830076,0.13534217152140815,0.0,0.6377510085441691,0.06576354480321218,1.3471506281091268,0.3827464026617001,0.342211095283218,0.06830541603731825,-0.8733374454635677,0.0,0.0,0.0,-0.703349837137256,0.11366041508282419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45036820126600774,0.7592861136956743,0.0,0.0,1.3067336351264236,Train,StandardScaler
-1.3913942618472028,-1.2915084163417567,0.0,0.16622771245332138,-1.2393822122688303,0.0,0.0,1.1340158763334038,0.0,0.0,-1.909999604330371,0.0,0.37575720783007366,0.0,0.0,0.0,-1.2059948724647154,-1.5235704671349442,1.4269967107848573,-2.5364789175129543,0.4159174440378448,0.0,0.0,-1.049669930702032,-1.3182374036598492,0.8044184217052488,-0.6943476394721302,1.2849757938177957,0.0,-2.309401076758503,2.388698882852583,0.0,0.3373017270780276,0.5980970816667275,0.07268209789699524,0.0,0.0,0.06669810541315359,0.18644323542874647,0.0,0.9830326530277926,0.0,0.0,0.9556046173294404,-1.2185011569715005,0.0,-0.7568270369875065,1.2849757938177957,0.0,-2.309401076758503,-1.44259525892784,-0.10314212462587968,0.0,-0.6111415350830076,0.13534217152140815,0.0,-1.1355078932615692,0.8987684456438997,3.175426480542942,-1.6650159393767117,1.7871023864790279,0.06830541603731825,0.9846376478601526,0.0,0.0,0.0,-0.952136541003776,-1.2684502323243185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45036820126600774,-0.7078090890384197,0.0,0.0,-1.1029647938707015,Train,StandardScaler
